CALIs
1,2,3,4,5,6,7,8,9,10
"[-0.46211715726000957, -0.46211715726000957, -0.46211715726000957, -0.46211715726000957, -0.46211715726000957, -0.46211715726000957, -0.46211715726000957, -0.46211715726000957, -0.46211715726000957]"
"[-0.5504887395184592, -0.549011711457978, -0.5718489774948075, -0.5412315862864641, -0.549011711457978, -0.5998365981554278, -0.5441840682089802, -0.5504887395184592, -0.5441840682089802]"
"[-0.6562987041403721, -0.6535586485088605, -0.6941213152043453, -0.6386975031470634, -0.6535586485088605, -0.7375114826550282, -0.6443946962288187, -0.6562987041403721, -0.6443946962288187]"
"[-0.7618687493516552, -0.758474678992695, -0.8062881849970407, -0.7394242248723646, -0.7584746789926953, -0.8502216690156277, -0.7468176192012193, -0.7618687493516552, -0.7468176192012195]"
"[-0.8478573078052378, -0.8445203210739323, -0.8890158465795996, -0.8250712399813076, -0.8445203210739325, -0.9236324036609235, -0.8327255537597635, -0.8478573078052382, -0.8327255537597632]"
"[-0.9055273751789521, -0.9027042605278277, -0.9382280754859785, -0.885602139987144, -0.9027042605278278, -0.9614326867380929, -0.892433530030861, -0.9055273751789521, -0.8924335300308611]"
"[-0.9390421922999852, -0.9368596046620152, -0.9627624939300856, -0.9231304772744722, -0.9368596046620152, -0.9769397536163451, -0.9286972983785042, -0.9390421922999851, -0.9286972983785042]"
"[-0.9561755947868461, -0.9545878571800952, -0.9723512326859685, -0.9442283866286997, -0.9545878571800952, -0.9804769721391554, -0.9484924876226174, -0.956175594786846, -0.9484924876226174]"
"[-0.9611949495692176, -0.960079388359452, -0.9718667491535157, -0.9525482627335696, -0.9600793883594518, -0.9763932844968134, -0.9556932862826817, -0.9611949495692177, -0.9556932862826818]"
"[-0.9558095959105273, -0.9550523337709734, -0.962618990486187, -0.9497747329946703, -0.9550523337709735, -0.9650653088713823, -0.952009669526049, -0.9558095959105272, -0.952009669526049]"
"[-0.9387923814814332, -0.938290977393734, -0.9430439412421074, -0.9346975034180467, -0.9382909773937341, -0.9443498026813806, -0.936238981856354, -0.9387923814814333, -0.9362389818563539]"
"[-0.9053665993842427, -0.9050478208957831, -0.9079225134312122, -0.9027104593678593, -0.9050478208957833, -0.9085999969973885, -0.9037247872472767, -0.9053665993842427, -0.9037247872472766]"
"[-0.848696777397477, -0.8485031210622509, -0.8501733528381112, -0.8470646926016341, -0.8485031210622515, -0.8505176028847168, -0.8476944903156416, -0.848696777397477, -0.8476944903156407]"
"[-0.7565342028657048, -0.7564265369679993, -0.7573214873203004, -0.7556331935656231, -0.7564265369680001, -0.7574877927247743, -0.7559816750887564, -0.756534202865704, -0.7559816750887555]"
"[-0.6189206361080164, -0.6188688559871038, -0.6192914973863208, -0.6185125770035678, -0.6188688559871038, -0.6193673240430101, -0.6186667490459705, -0.6189206361080151, -0.6186667490459732]"
"[-0.42481632137456193, -0.4247994352441554, -0.4249449642142049, -0.4247259786409724, -0.42479943524415953, -0.42497571093205844, -0.42475206919280095, -0.42481632137456393, -0.42475206919280306]"
"[-0.18401068016743083, -0.18401258954294397, -0.18401718195821182, -0.18409444530995978, -0.18401258954294397, -0.18402762203248502, -0.18404904536601363, -0.1840106801674366, -0.18404904536601074]"
"[0.08452048694860115, 0.08451059772641156, 0.08456313368802748, 0.08436529867183573, 0.08451059772640379, 0.08456090922046555, 0.08444017580502927, 0.08452048694859737, 0.08444017580503305]"
"[0.33873318306858224, 0.3387219967194839, 0.3387840756483913, 0.33857326569694024, 0.3387219967194839, 0.3387844160401139, 0.33864940306565483, 0.3387331830685776, 0.3386494030656406]"
"[0.5537382272264832, 0.5537288246962129, 0.5537802894556403, 0.5536055376507103, 0.5537288246962073, 0.5537810699623493, 0.5536689690080905, 0.5537382272264668, 0.5536689690080905]"
"[0.7122862075132226, 0.7122793554098601, 0.7123158488007058, 0.7121883193513037, 0.7122793554098357, 0.7123164563923963, 0.7122355809636085, 0.7122862075132166, 0.7122355809636023]"
"[0.8220026962878171, 0.8219981285058839, 0.8220216815519243, 0.8219358856974794, 0.8219981285058839, 0.8220220503160538, 0.8219685524653448, 0.8220026962878106, 0.8219685524653317]"
"[0.8918799569632703, 0.8918770528222886, 0.8918915331972341, 0.8918362214946602, 0.8918770528222886, 0.8918917345553028, 0.891857900662115, 0.8918799569632636, 0.8918579006621015]"
"[0.9356846753673069, 0.9356828978360003, 0.9356914624492527, 0.9356570062558305, 0.9356828978360003, 0.9356915651328805, 0.935670920868962, 0.9356846753673207, 0.9356709208689551]"
"[0.9618679138722006, 0.9618668420412897, 0.9618718362373286, 0.9618506362410013, 0.9618668420412759, 0.9618718871543586, 0.9618594518966699, 0.9618679138722146, 0.9618594518966699]"
