Tract index,CALI
1,-0.834253066148442
2,-0.8651978364747364
3,-0.6899258961664748
4,-0.734494211978558
5,-0.8609904717714675
6,-0.8464939550142275
7,-0.8048188434949253
8,-0.6143127338675891
9,-0.787077317861721
10,-0.6931191360870738
11,-0.9162432782342397
12,-0.7462060576524994
13,-0.9880783861590268
14,-0.896744632428399
15,-0.7184100231541293
16,-0.6488058876567816
17,-0.7850762590094671
18,-0.7852320756000328
19,-0.4498625407283031
whole GM,15.34117523443113
