Tract,CALI
V1,0.05382979150996925
V2,0.011297103621351612
V3,0.019124054183156103
V4,0.028630387792893952
V5,0.010505245287258269
V6,0.020108652366128688
V7,0.030004408174320485
V8,0.015680792032820356
V9,-0.0006443646644811452
V10,0.023136767498385336
V11,0.06664542293802156
V12,0.03473547583634251
V13,-0.04584541189648694
V14,0.008516754404749749
V15,0.03717318070427478
V16,0.014140415396092232
V17,-0.008269321304664179
V18,0.04358101255384539
V19,-0.008154855056141663
whole GM,15.609503864732828
