Tract,CALI
V1,-0.049645515291981246
V2,-0.004570487922365696
V3,0.004079255140456484
V4,-0.03445714082634177
V5,-0.011189236248771106
V6,-0.04683070565907088
V7,-0.04549595534383288
V8,0.019614636372058403
V9,-0.038868381374496885
V10,-0.09002288170798411
V11,-0.09817819446391018
V12,-0.03723227077899938
V13,-0.022394004896098885
V14,0.02663467560308108
V15,-0.07160846618567629
V16,0.018264195712070608
V17,-0.03418023974380169
V18,-0.04333783741033059
V19,-0.014904308910964947
whole GM,13.710329492879232
