Tract,CALI
V1,-0.014156952534408074
V2,0.0026900706823764775
V3,-0.0019781809687989815
V4,-0.002281826910125573
V5,0.004600967102455833
V6,-0.018400994309725194
V7,-0.00040342370216883694
V8,-3.744604898714421e-06
V9,0.000398256557281762
V10,-0.006758103922082537
V11,0.00193744880493818
V12,-0.0015914847498696982
V13,0.0045296180790261875
V14,-0.008573474107380963
V15,0.0003153362481183031
V16,-0.004401603917088437
V17,-0.000935046387686489
V18,-0.0011833846052261565
V19,-0.00847975550447333
whole GM,13.293376407236618
