Tract,CALI
V1,0.4110211280330667
V2,0.35465439385828024
V3,0.31795025225773443
V4,0.34628694292986784
V5,0.35279538962293544
V6,0.3591027229210342
V7,0.37318139229167135
V8,0.28631050358767296
V9,0.3250531577474385
V10,0.32539854159195203
V11,0.46173882796458954
V12,0.35967062638080893
V13,0.32677198700830434
V14,0.3734243853257637
V15,0.35322154362500613
V16,0.29724128265181626
V17,0.3133827297085452
V18,0.3845123295097119
V19,0.1939553604958415
whole GM,15.804640955233722
