Tract,logZi,time,CALI
V1,9.251625867672747,11.951776027679443,1.0735122223401543
V2,9.847959835582927,12.543194055557251,2.831205951126619
V3,9.3744483871746,12.542298078536987,1.4597782789506146
V4,9.11132145732283,12.594804048538208,0.841428529581729
V5,9.271716721636025,10.928219079971313,1.1381389675339575
V6,8.867772274917971,12.227189064025879,0.4367620461916031
V7,8.087468634769934,14.94303274154663,-0.33216237894936607
V8,8.828461823826835,12.85556697845459,0.34861636397776663
V9,8.93015285739878,14.203458070755005,0.5406021173206526
V10,8.774415763928666,11.890767812728882,0.28355497364565996
V11,8.513487261160261,13.285942077636719,-0.017146841914787325
V12,9.008687578060593,11.907865047454834,0.6204521991519898
V13,9.108708956880083,12.78183126449585,0.9533294083648705
V14,9.488601346542058,11.964306831359863,1.7308781239854651
V15,9.258682196676148,11.309874773025513,1.0468422177738517
V16,9.111150895213578,12.72345519065857,0.8104390824320338
V17,8.98318082988963,11.741789817810059,0.6666303909782887
V18,9.183369873868028,10.723817110061646,0.9197347420448063
V19,9.023310730334314,10.735841989517212,0.6608497981570538
whole GM,9.28553115326694,9.5606050491333,N/A
