Tract,CALI
V1,0.00894967174619965
V2,0.02980147338633743
V3,0.01473787241153035
V4,0.011328442775887515
V5,0.032357757895690176
V6,0.02400299539798989
V7,0.01617121113658415
V8,0.0031634063837597814
V9,0.0284660466413571
V10,0.004921853535270193
V11,0.010426087089881797
V12,0.006948980617969447
V13,0.05168148729814748
V14,0.028531121173827945
V15,-0.003176587328746594
V16,0.007691442045212105
V17,0.03131466726247445
V18,0.005490266225310458
V19,0.006494289669653375
whole GM,13.305881984731187
