Tract,CALI
V1,0.1873313531876779
V2,0.17229866946473993
V3,0.13740759574174044
V4,0.12281386958812734
V5,0.24883117594122428
V6,0.2383594951459873
V7,0.2755973906769018
V8,-0.03355921641426951
V9,0.17282408529255577
V10,0.2241274902131576
V11,0.2672309950232692
V12,0.18402354848914015
V13,0.3935664284788267
V14,0.1472060541565825
V15,0.11348707838781547
V16,0.19513749629024169
V17,0.20709592867596105
V18,0.10523499399610103
V19,0.14915374944048398
whole GM,13.736023807324269
