Tract,CALI
V1,-0.005466159936826087
V2,0.005402839120741243
V3,-0.0006852867144051533
V4,-0.0030112890662434832
V5,0.006453577777550734
V6,0.003053991129265743
V7,-0.000996942574346238
V8,-0.005850729698984258
V9,0.005865806487235226
V10,-0.005427761494851691
V11,-0.0055580784173637765
V12,-0.0053427271064422355
V13,0.015137767219478793
V14,0.004831863403077286
V15,-0.009386473236829729
V16,-0.003318079487824477
V17,0.007464634698104655
V18,-0.006078512580990458
V19,-0.003226152826779405
whole GM,13.198177553222418
