Tract,CALI
V1,-0.005612395393949199
V2,0.005090179509488202
V3,-0.0012021698623276844
V4,-0.0031925501266405476
V5,0.006112985013897232
V6,0.0025366059952729447
V7,-0.0013579630523998798
V8,-0.006084816782946145
V9,0.005477983080209414
V10,-0.00557065312747973
V11,-0.006087410130343085
V12,-0.005390270800053831
V13,0.014377889268779809
V14,0.004352986995497465
V15,-0.009850428490448815
V16,-0.0038362536981587647
V17,0.007107984047351801
V18,-0.006555728853402609
V19,-0.0033863869669421565
whole GM,13.199504282409379
