Tract,logZi,time,CALI
V1,16.471486457304398,0.2788732051849365,0.7519457448082172
V2,16.440781033520548,0.38912105560302734,0.7911134167601745
V3,16.305737398969523,0.4943971633911133,0.7143280279731381
V4,16.381330070924022,0.48040199279785156,0.7081144235933341
V5,16.459850417170184,0.4975440502166748,0.7876475330336188
V6,16.43077506858417,0.41410303115844727,0.7700909719767428
V7,16.389998295358822,0.48993492126464844,0.7733438653074722
V8,16.37247365104072,0.4395887851715088,0.5538067934467275
V9,16.40484361637948,0.472200870513916,0.7635100195804156
V10,16.406348365044575,0.4770548343658447,0.629685043554667
V11,16.53650696994608,0.41967058181762695,0.8231029629929667
V12,16.439911804368275,0.43178415298461914,0.67925313190817
V13,16.308572271218743,0.4083139896392822,0.9107345482064715
V14,16.407079353119727,0.4158930778503418,0.8432945633514428
V15,16.44838592105016,0.4169161319732666,0.6122141473341176
V16,16.37162394244522,0.4018208980560303,0.6084465401906944
V17,16.340614566254573,0.3825211524963379,0.7858601062478312
V18,16.468917199300954,0.3832709789276123,0.7019077764551604
V19,16.2585407192609,0.3013288974761963,0.44337922538709895
whole GM,16.673924620608116,0.4230000972747803,N/A
