Tract index,CALI
1,-0.7998247299396443
2,-0.8094430749147812
3,-0.6666537366260337
4,-0.7089903343389721
5,-0.8087989215943671
6,-0.7847024950732859
7,-0.7797535078165275
8,-0.5954759042226281
9,-0.7581734323116278
10,-0.671168353687958
11,-0.8887920063312859
12,-0.7232244370742998
13,-0.9694921892262407
14,-0.8680407623530892
15,-0.696610830592312
16,-0.6263474251073948
17,-0.7525105228009641
18,-0.7551663337969245
19,-0.4322259351430112
whole GM,15.430958500549297
