Tract,logZi,time,CALI
V1,14.568309389764474,1.8505609035491943,0.7572334400866332
V2,14.52424375560484,1.9310662746429443,0.7417355714956295
V3,14.445575069622947,1.9230270385742188,0.7109102661060607
V4,14.499768534936827,1.9208488464355469,0.7132779249285943
V5,14.551420650053107,1.9041662216186523,0.7648331700201219
V6,14.520463932950097,1.9334650039672852,0.7330831817143098
V7,14.50694650558576,1.913944959640503,0.759078799086387
V8,14.457022890101836,1.892740249633789,0.5503044993855513
V9,14.512931402433328,2.377026081085205,0.745729358009942
V10,14.455700793527413,2.4492506980895996,0.5625687579840513
V11,14.601014644043664,2.356577157974243,0.785400137266828
V12,14.496113931240284,2.3188300132751465,0.6231095169545786
V13,14.51338105603,1.9095349311828613,0.9645154378670346
V14,14.536527494132075,1.9252800941467285,0.8381766546150531
V15,14.485159113210853,1.9465949535369873,0.5536117546141375
V16,14.471158769677137,1.883991003036499,0.6099320347880668
V17,14.444273284723042,1.530343770980835,0.7155342764446107
V18,14.485589982968824,1.4522223472595215,0.5894971931995392
V19,14.395747666853019,1.5049381256103516,0.49777623939098103
whole GM,14.837723909195233,1.439573049545288,N/A
