Tract,logZi,time,CALI
V1,13.709473240008244,1.8643519878387451,0.4677150997751829
V2,13.637376003070008,1.9492969512939453,0.41455733199984324
V3,13.602513075115748,1.8849773406982422,0.45174441453902325
V4,13.529378203104866,1.94193696975708,0.2799492683394398
V5,13.689934391052207,1.964102029800415,0.470161457524533
V6,13.669953687433848,1.9719359874725342,0.4596462135567112
V7,13.591616065066173,1.962670087814331,0.3885529282088196
V8,13.59994001014085,1.9371118545532227,0.2971516303499655
V9,13.57089386322522,1.9225249290466309,0.34169967375371835
V10,13.512574811952064,1.9653949737548828,0.1996231302263971
V11,13.723162788763503,1.8903632164001465,0.46315201865356515
V12,13.593789391426464,1.9470112323760986,0.2979960156486521
V13,13.651972444275849,1.9249980449676514,0.6366301328144213
V14,13.707947524966903,1.8809292316436768,0.5824851430132034
V15,13.540841091620905,1.9489200115203857,0.19132566003308593
V16,13.598046327261686,1.9690430164337158,0.32562208238708057
V17,13.611150324228044,1.9598450660705566,0.4702080585291104
V18,13.626027820470222,1.9230871200561523,0.32665123301924326
V19,13.516627254285574,1.9304912090301514,0.2258854663997003
whole GM,14.068921585067201,1.4015851020812988,N/A
