Tract,logZi,time,CALI
V1,12.696058337635062,0.3445160388946533,0.07460204510279422
V2,12.693961207643087,0.4085259437561035,0.09139318631594939
V3,12.680829116019183,0.4420900344848633,0.11040629675638369
V4,12.686563387189913,0.40349698066711426,0.08769155639751403
V5,12.697519312830206,0.4448833465576172,0.08764242157817392
V6,12.688129417343402,0.48694777488708496,0.08439603515107708
V7,12.690971399833872,0.39160823822021484,0.10303622839128446
V8,12.679003472335648,0.4207801818847656,0.04906032724184661
V9,12.68933415128383,0.4149470329284668,0.09376804453510168
V10,12.682039704053798,0.4101128578186035,0.05710234574383466
V11,12.710774542704678,0.5407769680023193,0.08141002401017117
V12,12.688994160673634,0.4246091842651367,0.06320280367675268
V13,12.706921644444025,0.42076897621154785,0.18059911045850585
V14,12.696637676298279,0.432420015335083,0.1173206937543727
V15,12.684109667690262,0.429398775100708,0.04081049549308324
V16,12.678325916610667,0.40429091453552246,0.060794824401537495
V17,12.68373022269628,0.34400415420532227,0.1158620979380669
V18,12.692940780471458,0.2989501953125,0.06187048886206048
V19,12.668738320936075,0.2781980037689209,0.05235554297717715
whole GM,13.347257116021591,0.4217531681060791,N/A
