Tract,logZi,time,CALI
V1,12.703572499731585,0.3027019500732422,0.14499987511533186
V2,12.705016071189089,0.3950378894805908,0.15678955067405131
V3,12.691826017536599,0.42490482330322266,0.15911785480850216
V4,12.696008630183435,0.4391670227050781,0.14871186642548584
V5,12.705854863993004,0.4511840343475342,0.15371498465817313
V6,12.701594387573508,0.45162320137023926,0.15249233004374996
V7,12.70001754225476,0.44354891777038574,0.15887574581368424
V8,12.690984145291342,0.43640780448913574,0.1267259057185366
V9,12.700166859585282,0.4230809211730957,0.15511452838295803
V10,12.69400800610475,0.46264004707336426,0.13274056393805034
V11,12.714441252058075,0.4201838970184326,0.1526608706768604
V12,12.698057168070452,0.4338569641113281,0.1366542812074114
V13,12.728114843455625,0.4216489791870117,0.2232961181432147
V14,12.708047581394199,0.4340357780456543,0.17243240535946325
V15,12.695884136977266,0.40553998947143555,0.12492421073217064
V16,12.691438376404664,0.40212512016296387,0.13390851179067575
V17,12.697836519317754,0.37558579444885254,0.16727246130109963
V18,12.701534636333694,0.3274250030517578,0.1376519490726409
V19,12.683721468461927,0.33356809616088867,0.1260924787545492
whole GM,13.37131565238824,0.3954901695251465,N/A
