Tract,logZi,time,CALI
V1,8.977130592042915,13.307099103927612,3.5900541797509824
V2,9.39516433612548,12.06468391418457,6.033792344826305
V3,8.448981940028766,15.649948835372925,1.7724859592459405
V4,8.417395529285432,14.861734867095947,1.651054022208847
V5,8.73307947145749,13.556809902191162,2.615177561200765
V6,8.41744860143724,13.10391092300415,1.6451036780506212
V7,8.960844614276498,13.931721210479736,3.586910162377693
V8,9.672735893371563,11.853026866912842,8.170547171138734
V9,8.794835907869656,13.404439687728882,2.8721029358675683
V10,8.755108510577898,14.681473016738892,2.6717547686856715
V11,8.799409830749777,14.552994012832642,2.8265777143069784
V12,9.725629910267534,11.674938201904297,8.685123573928635
V13,9.630226017038623,12.023249864578247,8.194351545014868
V14,9.423823459368602,10.747792959213257,6.3139658841649435
V15,8.774378046390009,12.00146484375,2.710396640845577
V16,9.301652077180965,12.809294939041138,5.364994914410209
V17,8.86684123250548,10.172368288040161,3.21480664958037
V18,7.95490765945571,11.222048997879028,0.6442242217638847
V19,8.742321351666279,9.711819887161255,2.6410887625116946
whole GM,8.256386444766083,10.915419101715088,N/A
