Tract,logZi,time,CALI
V1,8.832151034823553,12.419753074645996,0.7255484374010834
V2,8.751539636628832,13.823803186416626,0.6201768285574756
V3,8.110748831869975,13.757797956466675,-0.1200168044300376
V4,8.36743464048301,14.57102108001709,0.1078605252081708
V5,9.352893375513236,12.073982000350952,1.9355309373593204
V6,8.028031064688667,14.112921237945557,-0.21460879516775822
V7,8.745491294111549,12.779407024383545,0.6324603833194999
V8,9.24186248557005,11.317420959472656,1.5812032994252845
V9,8.252951692201167,12.752024173736572,-0.009209299854859077
V10,8.123633441941928,12.703566074371338,-0.1524224150344996
V11,8.601697024748367,12.744550228118896,0.3589197524977461
V12,8.673265287767602,12.785400152206421,0.46676431371679206
V13,8.352262313297386,14.245957136154175,0.16051576843454685
V14,9.054345133988555,12.204723119735718,1.2392542231890773
V15,8.828264865651423,13.614078998565674,0.684816684390219
V16,8.351397942028242,11.410370826721191,0.07207103232085732
V17,8.528644369485317,10.384412288665771,0.33916096188928413
V18,9.077386149685992,9.179139852523804,1.1857940440587607
V19,8.287557053498016,9.710088968276978,0.007378682743397924
whole GM,9.009755280972147,9.677206993103027,N/A
