Tract,logZi,time,CALI
V1,12.526923686965013,0.426973819732666,0.02997498260662579
V2,12.526562705828809,0.5759670734405518,0.038704197246264505
V3,12.523401652636105,0.546215295791626,0.051285476776188776
V4,12.52473745173062,0.7094147205352783,0.0388858263033558
V5,12.527413776018278,0.49739909172058105,0.03595620241874253
V6,12.52497832381275,0.4734158515930176,0.03674870919194917
V7,12.525788447245011,0.46298909187316895,0.04498241084424759
V8,12.522826123087121,0.4770832061767578,0.022179154460903794
V9,12.525349906890192,0.5737168788909912,0.0409787154612149
V10,12.523407993211244,0.5287899971008301,0.025129308694443964
V11,12.530529452718335,0.5589330196380615,0.029362901831552213
V12,12.525148228764124,0.6147680282592773,0.026298833445189018
V13,12.531330659407184,0.49924206733703613,0.07847021110776531
V14,12.52720662373408,0.47908806800842285,0.05023968552527447
V15,12.523854805384007,0.4888267517089844,0.01660142890360672
V16,12.522601733952417,0.45218896865844727,0.027997443549717005
V17,12.524071903410704,0.4394197463989258,0.05304290703585246
V18,12.526220779172254,0.42250704765319824,0.02473227710754733
V19,12.52051206768968,0.45640993118286133,0.026672565533590875
whole GM,13.210536854343149,0.4449942111968994,N/A
