Tract,logZi,time,CALI
V1,12.656699023013346,1.9148838520050049,0.04883308390466268
V2,12.682939642410117,1.869624137878418,0.09583932569190723
V3,12.670055630921933,1.88869309425354,0.11520651839194418
V4,12.667577268490561,1.925199270248413,0.08345889416833274
V5,12.68467698564781,1.8863441944122314,0.09008668464608549
V6,12.669732084257852,1.9837980270385742,0.08081237664531815
V7,12.67638850856926,1.9163868427276611,0.10359253981318872
V8,12.669438088164386,1.9434590339660645,0.0548689725279905
V9,12.675753167425931,1.9061660766601562,0.09541663801656686
V10,12.672170898565914,1.9454050064086914,0.06263304523503521
V11,12.696857240458755,1.8919689655303955,0.0826758057148207
V12,12.678021729138173,1.9094300270080566,0.06758655369465072
V13,12.69770358247455,1.9142231941223145,0.18754847609956293
V14,12.686192747293592,1.8828630447387695,0.122519555983027
V15,12.661260108406996,1.8868207931518555,0.032762532841789316
V16,12.662979893842339,1.9051940441131592,0.06052020629325061
V17,12.665662491726959,1.863342046737671,0.11254108741232183
V18,12.660092341373874,1.706639051437378,0.043176761470668845
V19,12.657471494072235,1.754796028137207,0.056383527899524166
whole GM,13.332170006338634,1.3545029163360596,N/A
