Tract,logZi,time,CALI
V1,17.76419295535051,0.38360023498535156,0.8500878350861738
V2,17.73112892992866,0.4145832061767578,0.886993718034085
V3,17.595721961106772,0.48411989212036133,0.8054418235688869
V4,17.674683823161626,0.4492621421813965,0.8049690268157517
V5,17.74987045250959,0.44630980491638184,0.8827249282735306
V6,17.723294293538373,0.4794008731842041,0.868899510730702
V7,17.678098315228727,0.47751903533935547,0.8640780123438296
V8,17.678875688599277,0.4170958995819092,0.6634762630879367
V9,17.695499065378748,0.4272451400756836,0.858484173916146
V10,17.707960531301133,0.4513988494873047,0.7363731329445886
V11,17.823269453223446,0.4270970821380615,0.9138215435241801
V12,17.737741590115377,0.46332216262817383,0.7824316184622302
V13,17.584040097791696,0.44420909881591797,0.9832862057389695
V14,17.690499883834406,0.4292738437652588,0.9285619444844722
V15,17.753248320253906,0.40723299980163574,0.7233506946875732
V16,17.674217701587775,0.42447519302368164,0.7154272661222862
V17,17.628400136935003,0.41142892837524414,0.8766444517513292
V18,17.767005609170987,0.3410348892211914,0.8069454934424423
V19,17.56957211305615,0.3525419235229492,0.5524247080183511
whole GM,18.002125026725576,0.4922149181365967,N/A
