Tract,logZi,time,CALI
V1,11.508043725245706,12.794973850250244,2.319352116369876
V2,11.518426668772175,12.848709106445312,2.4741839038322793
V3,11.41715452872208,12.675415992736816,2.3364241737263924
V4,11.393254827169718,13.532768964767456,2.0900564595506723
V5,11.38759815591855,14.089465141296387,2.0057535141573646
V6,11.319969377775452,12.042387008666992,1.84539549665149
V7,11.7259578730736,14.077228784561157,3.3933685195223493
V8,10.979264627940205,13.529851913452148,0.9289729676411602
V9,11.14422235206282,12.206525087356567,1.4223981186991006
V10,11.605974434163642,12.075469970703125,2.6433346207228863
V11,11.392876884464295,11.515488862991333,1.9089710178429353
V12,11.616707059361675,12.076528072357178,2.673818233905642
V13,11.335120921285933,14.930771827697754,2.297880875071707
V14,11.807195152283,12.095592975616455,3.83430033156872
V15,11.797202516565092,12.05442214012146,3.2585145717589485
V16,11.24692595837023,14.181698083877563,1.5811983603458972
V17,11.337670635584605,12.405213832855225,2.093850816288586
V18,11.412587711877984,12.619534015655518,1.9645050388874448
V19,11.220360667901474,11.371166944503784,1.5215886550205577
whole GM,11.05142928972634,9.930358171463013,N/A
