CALIs
1,2,3,4,5,6,7,8,9,10
"[-0.09966799462495568, -0.09966799462495568, -0.09966799462495568, -0.09966799462495568, -0.09966799462495568, -0.09966799462495568, -0.09966799462495568, -0.09966799462495568, -0.09966799462495568]"
"[-0.09883842731766257, -0.09897914938326313, -0.09878224570336458, -0.09761960834849948, -0.09907308711146834, -0.09878224570336458, -0.09476251246369694, -0.09883842731766179, -0.09897914938326313]"
"[-0.09579973844242595, -0.09630872406905644, -0.09574736084484314, -0.09262955820956542, -0.09659807795541175, -0.09574736084484392, -0.08629787024094915, -0.09579973844242595, -0.09630872406905644]"
"[-0.08820728488869167, -0.08944964225284813, -0.08825087277287758, -0.08204444256529109, -0.09010503933253933, -0.08825087277287758, -0.07161968005210606, -0.08820728488869245, -0.08944964225284735]"
"[-0.07185506239688833, -0.07436668448225237, -0.07212498029210279, -0.06137187179361103, -0.07565083520058447, -0.0721249802921019, -0.046412448627211944, -0.07185506239688755, -0.07436668448225159]"
"[-0.040185351836323324, -0.044643987260759466, -0.04084136519665538, -0.023999213458816615, -0.04690787360713489, -0.0408413651966546, -0.004547373256063469, -0.040185351836323324, -0.044643987260760354]"
"[0.014796517661340935, 0.0077371984904621716, 0.013604376430169207, 0.03757095364577134, 0.004126711699041552, 0.013604376430168319, 0.060632285862177504, 0.014796517661341824, 0.00773719849046306]"
"[0.09884867358498606, 0.088877902238788, 0.09705046868279932, 0.12785966126930015, 0.08369892968381776, 0.09705046868279843, 0.1526736211238866, 0.09884867358498517, 0.08887790223879]"
"[0.21019796455643047, 0.19764837626851217, 0.2078657063884306, 0.24348097402704383, 0.19099820184025385, 0.2078657063884295, 0.26762440009171873, 0.21019796455643136, 0.19764837626851328]"
"[0.33774421583614767, 0.32358659811422585, 0.33508448999396023, 0.3722434194985207, 0.31591493826051575, 0.3350844899939591, 0.39357484256644115, 0.33774421583614656, 0.3235865981142272]"
"[0.4660177998711843, 0.4514980666317283, 0.4632896343155424, 0.4987299352924994, 0.44344467357750195, 0.4632896343155397, 0.5160669017206359, 0.4660177998711843, 0.4514980666317283]"
"[0.5823962370635134, 0.568604262077228, 0.5798198643172321, 0.6112686837758488, 0.5607725217157213, 0.5798198643172321, 0.6244592589989502, 0.5823962370635134, 0.5686042620772309]"
"[0.6804702149370387, 0.6681122711786465, 0.6781827282892439, 0.704608072427011, 0.6609293914558108, 0.6781827282892408, 0.7141660502295015, 0.6804702149370359, 0.6681122711786496]"
"[0.7591295431653511, 0.7485238870954822, 0.7571877642212754, 0.7785240851803208, 0.7422167670678956, 0.7571877642212754, 0.7852141278618618, 0.7591295431653542, 0.7485238870954791]"
"[0.8202262779380949, 0.8114070992341187, 0.8186306371919985, 0.8353696490157085, 0.8060435840688382, 0.8186306371919951, 0.8399408388025928, 0.8202262779380949, 0.8114070992341251]"
"[0.8667122644679297, 0.8595463828274319, 0.8654316270031286, 0.8782945423051116, 0.8550918540242622, 0.8654316270031286, 0.8813663979631343, 0.866712264467933, 0.8595463828274319]"
"[0.9016115741904522, 0.8958879678035188, 0.9006014021136217, 0.9103382887422982, 0.8922529406671189, 0.9006014021136284, 0.9123789691780326, 0.9016115741904522, 0.8958879678035221]"
"[0.9275836402102426, 0.9230704119388939, 0.9267970272310766, 0.9340868572820873, 0.9201432610824489, 0.9267970272310799, 0.9354317251128417, 0.9275836402102426, 0.9230704119389008]"
"[0.9468006563589462, 0.9432765076552687, 0.9461940818817316, 0.9516074656595686, 0.9409432240375597, 0.9461940818817349, 0.9524888402512437, 0.946800656358936, 0.9432765076552687]"
"[0.9609654077606351, 0.9582343359795402, 0.9605011720844332, 0.964496553564955, 0.9563890715207857, 0.9605011720844228, 0.96507190900549, 0.9609654077606387, 0.9582343359795333]"
"[0.9713801208225392, 0.9692762145168934, 0.9710269141071737, 0.9739620120615411, 0.9678259732961016, 0.9710269141071668, 0.9743365558243564, 0.9713801208225392, 0.9692762145168934]"
"[0.979025292762459, 0.97741222738175, 0.9787578252923272, 0.9809062747481245, 0.9762781372065168, 0.9787578252923415, 0.9811496091949776, 0.979025292762459, 0.9774122273817569]"
"[0.9846317701497895, 0.9833998123547472, 0.9844300050375607, 0.9859982223835972, 0.9825165665424576, 0.9844300050375607, 0.9861560849945554, 0.9846317701497895, 0.98339981235474]"
"[0.9887407278843718, 0.987802844362895, 0.9885890088667266, 0.9897311470690853, 0.9871172836766338, 0.9885890088667337, 0.9898334523388501, 0.9887407278843718, 0.9878028443629161]"
"[0.9917511632261871, 0.9910390761668051, 0.9916373822675966, 0.9924677148701198, 0.9905084689556243, 0.9916373822675895, 0.9925339637624497, 0.9917511632261871, 0.9910390761668051]"
