Tract,CALI
V1,-0.999996590601188
V2,-0.9999991542614264
V3,-0.9999019819947235
V4,-0.9999617526893597
V5,-0.9999985764418886
V6,-0.999998128716789
V7,-0.9999934910224668
V8,-0.9996031412149715
V9,-0.9999935220029449
V10,-0.9998974948227486
V11,-0.9999999309478241
V12,-0.999968894242083
V13,-0.9999999999987572
V14,-0.9999998807453696
V15,-0.9999355795192395
V16,-0.9997854693940889
V17,-0.9999950065097148
V18,-0.9999923708570568
V19,-0.9960538555235399
whole GM,68.55339241139826
