Tract,CALI
V1,-0.891274580583616
V2,-0.899554128141157
V3,-0.8617559212135877
V4,-0.8706007503624431
V5,-0.8967302801804099
V6,-0.8933654993979925
V7,-0.8859963555414981
V8,-0.8474605867410593
V9,-0.8845740599039486
V10,-0.8613889612776342
V11,-0.9176780670502139
V12,-0.8727526891592098
V13,-0.9621121901478341
V14,-0.9131108825326705
V15,-0.8662182173248256
V16,-0.8535246702233361
V17,-0.8859735953440997
V18,-0.8840974451963669
V19,-0.8202094412105572
whole GM,24.31746061444425
