Tract,CALI
V1,-0.9999999779815489
V2,-0.9999999779854153
V3,-0.9999999712347177
V4,-0.9999999771397609
V5,-0.9999999779850124
V6,-0.999999977984523
V7,-0.9999999779687256
V8,-0.9999998292111218
V9,-0.999999977968917
V10,-0.9999999705047058
V11,-0.9999999779856006
V12,-0.9999999774497624
V13,-0.9999999779856014
V14,-0.9999999779855989
V15,-0.9999999753071606
V16,-0.9999999397281369
V17,-0.9999999779763785
V18,-0.9999999779620886
V19,-0.9999760936899257
whole GM,128.45158793373426
