Tract,CALI
V1,0.10356443590450426
V2,0.10356443590451891
V3,0.10356443590453468
V4,0.1035644359045298
V5,0.10356443590452691
V6,0.1035644359046135
V7,0.10356443590452824
V8,0.10356443590355169
V9,0.10356443590454623
V10,0.10356443590453801
V11,0.10356443590453446
V12,0.10356443590458131
V13,0.10356443590461506
V14,0.10356443590457531
V15,0.10356443590450226
V16,0.1035644359045298
V17,0.10356443590454467
V18,0.10356443590452802
V19,0.10356443167229434
whole GM,232.3503980233449
