Tract,CALI
V1,-0.9096617053801014
V2,-0.9181893531580534
V3,-0.8783855319102941
V4,-0.8879377058403349
V5,-0.9153355581749887
V6,-0.9119452592414807
V7,-0.904219846770326
V8,-0.8626250230992473
V9,-0.9028209965254865
V10,-0.8779965506659757
V11,-0.9359778809187183
V12,-0.8902200114620832
V13,-0.9755655559566453
V14,-0.9316593403870235
V15,-0.8831878336508457
V16,-0.8694252983866508
V17,-0.9042892835526876
V18,-0.9021446902769082
V19,-0.8317492863379516
whole GM,25.01691002929663
