Tract,CALI
V1,-0.1498505806912036
V2,-0.09106323015179318
V3,-0.06067503974783173
V4,-0.22246284759529578
V5,-0.09672247298021852
V6,-0.08732769318839595
V7,-0.24806849293116107
V8,-0.05912882136962894
V9,-0.06738571039347963
V10,-0.09050170773206889
V11,-0.12933977548376951
V12,-0.09327662252065494
V13,-0.14874625980656764
V14,-0.09331457477467442
V15,-0.12139524107240551
V16,-0.030807447310249314
V17,-0.05565624351441567
V18,-0.12644502469242647
V19,-0.01272517907263604
whole GM,13.736468269841527
