Tract,CALI
V1,-0.9992138625736704
V2,-0.9996139301154326
V3,-0.9955223903595072
V4,-0.9972503190400265
V5,-0.9994977892714699
V6,-0.9994199986416543
V7,-0.9988976128592116
V8,-0.9908201972964923
V9,-0.9988950481281123
V10,-0.9954396943891514
V11,-0.999894780100651
V12,-0.9975312485430319
V13,-0.9999997089726785
V14,-0.9998604404626436
V15,-0.9964106394081567
V16,-0.9933267511977996
V17,-0.9990232411623876
V18,-0.9987861208637985
V19,-0.9701362541809693
whole GM,44.75498225866417
