Tract,CALI
V1,-0.9996194044206499
V2,-0.9996194044206499
V3,-0.9996194044195067
V4,-0.9996194044205988
V5,-0.9996194044206499
V6,-0.9996194044206499
V7,-0.9996194044206498
V8,-0.9996194043041066
V9,-0.9996194044206498
V10,-0.9996194044193191
V11,-0.9996194044206499
V12,-0.9996194044206241
V13,-0.9996194044206499
V14,-0.9996194044206499
V15,-0.9996194044203659
V16,-0.999619404405343
V17,-0.9996194044206499
V18,-0.9996194044206497
V19,-0.9996191717339141
whole GM,182.73555577093134
