Tract,CALI
V1,-0.9252823254180923
V2,-0.9337601943725637
V3,-0.8933386516562831
V4,-0.9032929897203463
V5,-0.9309577860345633
V6,-0.9277150593062198
V7,-0.9198695529141458
V8,-0.8765949542106664
V9,-0.9185698674367654
V10,-0.8929510358343857
V11,-0.9505151319256923
V12,-0.9056239852145316
V13,-0.9844388771759942
V14,-0.946603414534677
V15,-0.8983364279605522
V16,-0.8839484785613018
V17,-0.9200665420419695
V18,-0.9177298228487633
V19,-0.8428235607377579
whole GM,25.74183158771071
