Tract,CALI
V1,-0.9999999987624727
V2,-0.9999999996157252
V3,-0.9999996906429839
V4,-0.9999999387530775
V5,-0.9999999994924388
V6,-0.9999999993669552
V7,-0.9999999968406172
V8,-0.9999965340331047
V9,-0.9999999968659312
V10,-0.9999996648659332
V11,-0.9999999996989613
V12,-0.9999999570418039
V13,-0.9999999997000762
V14,-0.9999999996972064
V15,-0.9999998496617177
V16,-0.9999988007930455
V17,-0.9999999979142934
V18,-0.9999999959888268
V19,-0.9998165169981963
whole GM,104.54602571351423
