Tract,CALI
V1,-0.9203669097681624
V2,-0.9288899188011125
V3,-0.8885387006919347
V4,-0.8983899265362861
V5,-0.9260626807185781
V6,-0.9227559126516144
V7,-0.9149262230536268
V8,-0.8720729449090032
V9,-0.9135871728164995
V10,-0.8881486089537218
V11,-0.9460479900591245
V12,-0.9007126741861998
V13,-0.9818914502660976
V14,-0.941989161045947
V15,-0.8934861072552662
V16,-0.8792619039044547
V17,-0.9150785723637134
V18,-0.912796850201512
V19,-0.8391885933598442
whole GM,25.49760818310699
