Tract,CALI
V1,-0.924765934462211
V2,-0.9247659344622103
V3,-0.9247659344621998
V4,-0.9247659344622101
V5,-0.9247659344622121
V6,-0.9247659344622117
V7,-0.9247659344622119
V8,-0.9247659344610241
V9,-0.9247659344622119
V10,-0.9247659344622026
V11,-0.924765934462212
V12,-0.9247659344622113
V13,-0.9247659344622082
V14,-0.9247659344622097
V15,-0.9247659344622122
V16,-0.9247659344620413
V17,-0.9247659344622137
V18,-0.9247659344622136
V19,-0.92476591921034
whole GM,212.39508605914966
