Tract,CALI
V1,-0.9791014332554946
V2,-0.9841924760702374
V3,-0.9557858160233055
V4,-0.9640864514453198
V5,-0.9825537478894804
V6,-0.9811515817111203
V7,-0.9757786471890253
V8,-0.9399892682314929
V9,-0.975378151319987
V10,-0.9555350173489862
V11,-0.9911828162517353
V12,-0.9657890748410811
V13,-0.9992639032871571
V14,-0.9898971908667927
V15,-0.9599578154470124
V16,-0.9475733006816823
V17,-0.9764612856453498
V18,-0.974451515503477
V19,-0.9007548463325149
whole GM,30.80726206338306
