Tract,CALI
V1,-0.836845147248868
V2,-0.8429432581374883
V3,-0.8168227137039537
V4,-0.8226029481248591
V5,-0.8406815144936806
V6,-0.8383967514709763
V7,-0.8330053391926231
V8,-0.8080276487687515
V9,-0.8319912689334434
V10,-0.8166328763269284
V11,-0.8572418258088699
V12,-0.824048080837058
V13,-0.9016228515081951
V14,-0.8533775007190975
V15,-0.819817841850046
V16,-0.8116677901663731
V17,-0.8330312973931203
V18,-0.8319718646148393
V19,-0.7921144865527058
whole GM,22.809141571942813
