Tract index,CALI
1,-0.8350676187394408
2,-0.8651689245180505
3,-0.6906572187086708
4,-0.7348406630331767
5,-0.8616485635542653
6,-0.8474013818448884
7,-0.8046288593995966
8,-0.6148563554971617
9,-0.7878034801694596
10,-0.693370452637572
11,-0.9162130914331046
12,-0.7465080749640589
13,-0.9880146696265092
14,-0.8964646668340537
15,-0.7191933315070529
16,-0.6488537695993872
17,-0.7853916082200944
18,-0.7861710478985685
19,-0.45018746364805573
whole GM,15.341148899561512
