Tract,CALI
V1,-0.9999993551372738
V2,-0.9999998698498958
V3,-0.9999695766778578
V4,-0.9999896640516849
V5,-0.9999997632950426
V6,-0.9999996759908631
V7,-0.9999986462460628
V8,-0.9998484585917248
V9,-0.999998653971492
V10,-0.9999679447378911
V11,-0.9999999926571553
V12,-0.9999918461447413
V13,-0.9999999999982071
V14,-0.9999999862473156
V15,-0.9999811937140464
V16,-0.9999251763982963
V17,-0.9999990047168548
V18,-0.999998381307048
V19,-0.997882673644848
whole GM,75.86117987627688
