Tract,CALI
V1,-0.05615608457952548
V2,-0.0475446473392338
V3,-0.04928229555143293
V4,-0.0521187190604715
V5,-0.04621459447276355
V6,-0.04900522714332378
V7,-0.05176656953820835
V8,-0.052320111185147455
V9,-0.044841358052437386
V10,-0.05310283445544062
V11,-0.060602704907467
V12,-0.05405306217440009
V13,-0.05033163067364377
V14,-0.04999438782475818
V15,-0.05776835380142231
V16,-0.05053696014466347
V17,-0.043764372035412724
V18,-0.05686009879902876
V19,-0.04759749824373827
whole GM,13.217594706565936
