Tract,CALI
V1,-0.9999998109015698
V2,-0.9999998109018269
V3,-0.9999998099058164
V4,-0.9999998108023872
V5,-0.9999998109018042
V6,-0.9999998109017744
V7,-0.9999998109005421
V8,-0.9999997801222111
V9,-0.9999998109005585
V10,-0.9999998097856294
V11,-0.9999998109018355
V12,-0.9999998108419018
V13,-0.9999998109018355
V14,-0.9999998109018354
V15,-0.9999998105446369
V16,-0.9999998040787388
V17,-0.9999998109011741
V18,-0.9999998108999676
V19,-0.999991202100005
whole GM,140.41558470892446
