Tract,CALI
V1,-0.4936916499934786
V2,-0.4936916499934957
V3,-0.49369164999348736
V4,-0.4936916499934981
V5,-0.4936916499934896
V6,-0.4936916499934768
V7,-0.49369164999347637
V8,-0.49369164999451876
V9,-0.49369164999346493
V10,-0.49369164999347326
V11,-0.4936916499934957
V12,-0.4936916499934978
V13,-0.49369164999346205
V14,-0.493691649993499
V15,-0.4936916499934796
V16,-0.4936916499934981
V17,-0.49369164999348636
V18,-0.4936916499934991
V19,-0.4936916504714963
whole GM,224.665110443816
