Tract,CALI
V1,-0.2885232108550694
V2,-0.2885232108550959
V3,-0.2885232108550695
V4,-0.28852321085506605
V5,-0.2885232108550706
V6,-0.2885232108551161
V7,-0.28852321085505006
V8,-0.28852321085619925
V9,-0.28852321085510846
V10,-0.28852321085510124
V11,-0.2885232108551139
V12,-0.2885232108551038
V13,-0.2885232108550636
V14,-0.2885232108550766
V15,-0.2885232108550776
V16,-0.28852321085508625
V17,-0.2885232108550927
V18,-0.2885232108550946
V19,-0.2885232133128307
whole GM,227.52730313977767
