Tract,CALI
V1,-0.9999989995617357
V2,-0.999998999561767
V3,-0.9999989993355706
V4,-0.9999989995428252
V5,-0.9999989995617646
V6,-0.9999989995617612
V7,-0.999998999561591
V8,-0.9999989904790879
V9,-0.9999989995615933
V10,-0.9999989993060611
V11,-0.9999989995617679
V12,-0.9999989995507848
V13,-0.9999989995617679
V14,-0.9999989995617679
V15,-0.9999989994867561
V16,-0.9999989977670609
V17,-0.9999989995616819
V18,-0.9999989995615052
V19,-0.9999950942952722
whole GM,149.6831655951921
