Tract,CALI
V1,-0.999770491033485
V2,-0.9999036784234464
V3,-0.9981132902996775
V4,-0.9989548733970327
V5,-0.9998670075645844
V6,-0.9998420085430963
V7,-0.9996549483213325
V8,-0.9954850311872234
V9,-0.9996551107471334
V10,-0.9980665804808807
V11,-0.9999799923307594
V12,-0.9990823044987992
V13,-0.9999999843250955
V14,-0.9999718529618117
V15,-0.9985537420788574
V16,-0.9969313242659875
V17,-0.9997043612398455
V18,-0.9996147066989888
V19,-0.9810652783410794
whole GM,50.116320151452136
