Tract,CALI
V1,-0.9999859892614704
V2,-0.9999859892614715
V3,-0.9999859892398681
V4,-0.9999859892601024
V5,-0.9999859892614714
V6,-0.9999859892614713
V7,-0.999985989261464
V8,-0.9999859879480663
V9,-0.9999859892614641
V10,-0.9999859892367124
V11,-0.9999859892614715
V12,-0.9999859892607249
V13,-0.9999859892614715
V14,-0.9999859892614715
V15,-0.9999859892551449
V16,-0.9999859890451585
V17,-0.9999859892614681
V18,-0.9999859892614598
V19,-0.9999848730566557
whole GM,164.36600735153974
