Tract,CALI
V1,-0.9405592960416276
V2,-0.9405592960416256
V3,-0.9405592960416186
V4,-0.9405592960416301
V5,-0.9405592960416298
V6,-0.9405592960416276
V7,-0.9405592960416289
V8,-0.9405592960399243
V9,-0.9405592960416294
V10,-0.9405592960416159
V11,-0.9405592960416267
V12,-0.9405592960416266
V13,-0.9405592960416272
V14,-0.9405592960416275
V15,-0.9405592960416295
V16,-0.9405592960414088
V17,-0.9405592960416281
V18,-0.9405592960416251
V19,-0.9405592781691868
whole GM,211.03068872552382
