Tract,CALI
V1,-0.9342936259179454
V2,-0.9426084568282783
V3,-0.9023986888061641
V4,-0.9124755611012834
V5,-0.9398753418405765
V6,-0.9367933999292957
V7,-0.9289824940892989
V8,-0.8852360334852105
V9,-0.9277747655103282
V10,-0.9020204697543575
V11,-0.958430401961205
V12,-0.9148023409249078
V13,-0.9885444600812437
V14,-0.9548328574266163
V15,-0.9074567763258663
V16,-0.8928614690003396
V17,-0.9292703497044459
V18,-0.9268510821976844
V19,-0.8499140033648647
whole GM,26.237343768669177
