Tract,CALI
V1,-0.1459159891829941
V2,0.659595429201816
V3,-0.27644971495069737
V4,-0.41615413728792316
V5,0.28783958468995197
V6,1.2400623277368346
V7,-0.45137777222264386
V8,0.3004713322368866
V9,0.40282700351813516
V10,0.6265842109682802
V11,0.15988832178642332
V12,-0.044287942701789706
V13,-0.6834098628336145
V14,-0.6674794299333878
V15,-0.23741859798788734
V16,-0.6759137957476049
V17,-0.46907480386996026
V18,-0.48983080454485484
V19,-0.08870747672716162
whole GM,8.724343517846654
