Tract,CALI
V1,-0.884494138071012
V2,-0.8926115869338258
V3,-0.8558422360498424
V4,-0.86437559434605
V5,-0.8898201237347172
V6,-0.8865147473677693
V7,-0.8793226221644788
V8,-0.8421514641890301
V9,-0.8779153002328641
V10,-0.8554893527156416
V11,-0.9106347722173005
V12,-0.8664629661647137
V13,-0.9562953652036877
V14,-0.9060392017317208
V15,-0.8601556216613373
V16,-0.8479288959591073
V17,-0.8792820334673734
V18,-0.8775097426593672
V19,-0.8162757562939779
whole GM,24.09070189179351
