Tract,CALI
V1,-0.9459349383027313
V2,-0.9538591722829717
V3,-0.9146949771943529
V4,-0.924773448636441
V5,-0.9512697008401786
V6,-0.9484808606412548
V7,-0.9408668626875203
V8,-0.8972081048845759
V9,-0.939815787635645
V10,-0.9143378881275646
V11,-0.9680865242484693
V12,-0.9270512371802977
V13,-0.9928100609264908
V14,-0.9649769093689159
V15,-0.9197544173197072
V16,-0.9051074239038995
V17,-0.9412836906324542
V18,-0.9388067021481992
V19,-0.8600809126732185
whole GM,26.996406653595784
