Tract,CALI
V1,-0.8977252238323162
V2,-0.9061252323585743
V3,-0.8674856279969407
V4,-0.8766030266161364
V5,-0.9032809037792064
V6,-0.8998839093011998
V7,-0.8923677443788732
V8,-0.8526448927791948
V9,-0.8909427046621302
V10,-0.8671081586376249
V11,-0.9242350291560034
V12,-0.8788085739271022
V13,-0.9672133414235597
V14,-0.9197264966845501
V15,-0.872078564213917
V16,-0.8589750059831559
V17,-0.8923699511859562
V18,-0.890396646650102
V19,-0.8241023219993471
whole GM,24.547523525730455
