Tract,CALI
V1,-0.9999999574521931
V2,-0.9999999574538789
V3,-0.9999999536979549
V4,-0.9999999570149718
V5,-0.9999999574537121
V6,-0.999999957453504
V7,-0.9999999574462696
V8,-0.9999998656461384
V9,-0.9999999574463596
V10,-0.9999999532774247
V11,-0.9999999574539514
V12,-0.999999957180078
V13,-0.9999999574539516
V14,-0.9999999574539509
V15,-0.9999999560091658
V16,-0.9999999348952064
V17,-0.9999999574498379
V18,-0.9999999574431302
V19,-0.9999824858741175
whole GM,132.1171801781056
