Tract,CALI
V1,-0.9999998832862715
V2,-0.9999999809290346
V3,-0.9999908442895435
V4,-0.9999973018619863
V5,-0.9999999624594039
V6,-0.9999999464351215
V7,-0.9999997298695336
V8,-0.999943598370086
V9,-0.999999731645791
V10,-0.9999902809035555
V11,-0.9999999992576125
V12,-0.9999979370566242
V13,-0.9999999999932605
V14,-0.9999999984956547
V15,-0.9999946863827184
V16,-0.9999746258383125
V17,-0.9999998097942925
V18,-0.9999996701700629
V19,-0.9988830947467965
whole GM,83.36483496806747
