Tract,CALI
V1,-0.6653172694543257
V2,-0.6653172694543326
V3,-0.6653172694543659
V4,-0.6653172694543483
V5,-0.665317269454353
V6,-0.6653172694543361
V7,-0.6653172694543354
V8,-0.665317269455111
V9,-0.6653172694543585
V10,-0.6653172694543534
V11,-0.665317269454345
V12,-0.6653172694543289
V13,-0.6653172694543453
V14,-0.6653172694543497
V15,-0.6653172694543396
V16,-0.6653172694543292
V17,-0.6653172694543361
V18,-0.6653172694543528
V19,-0.6653172671454173
whole GM,221.64844440120729
Tract,CALI
V1,-0.6653172694543447
V2,-0.6653172694543705
V3,-0.6653172694543659
V4,-0.6653172694543673
V5,-0.6653172694543721
V6,-0.6653172694543743
V7,-0.6653172694543545
V8,-0.6653172694551301
V9,-0.665317269454368
V10,-0.665317269454363
V11,-0.6653172694543545
V12,-0.665317269454367
V13,-0.6653172694543453
V14,-0.6653172694543783
V15,-0.6653172694543681
V16,-0.6653172694543673
V17,-0.6653172694543837
V18,-0.6653172694543716
V19,-0.6653172671454364
whole GM,221.64844440120734
