Tract,CALI
V1,-0.9999999980890127
V2,-0.9999999981782135
V3,-0.9999999359740483
V4,-0.9999999880407381
V5,-0.9999999981669442
V6,-0.9999999981545866
V7,-0.9999999978521569
V8,-0.9999990721537432
V9,-0.9999999978554494
V10,-0.999999930142831
V11,-0.9999999981846543
V12,-0.9999999913753718
V13,-0.9999999981847061
V14,-0.9999999981845574
V15,-0.9999999704325422
V16,-0.9999997152876308
V17,-0.999999997988352
V18,-0.9999999977401441
V19,-0.9999219421900577
whole GM,114.5672915499313
