Tract,CALI
V1,-0.9882897570849102
V2,-0.9917962786252286
V3,-0.9704203563753981
V4,-0.9771463073413741
V5,-0.9906801889609821
V6,-0.9898179457616283
V7,-0.9859477676643044
V8,-0.9568286494729575
V9,-0.985753536095644
V10,-0.970211124855555
V11,-0.9959689878716932
V12,-0.978458173891372
V13,-0.9998165764064619
V14,-0.9952657694271387
V15,-0.9738035304487687
V16,-0.9635197479822916
V17,-0.9865592654042715
V18,-0.9850401018598047
V19,-0.919585902601147
whole GM,33.202242360862215
