0,0,8.66E-05,0,0.000865951,0,0,0.00017319,0.000259785,8.66E-05,0.009871839,8.66E-05,0.007966747,0.000649463,0.000216488,0,8.66E-05,0.000432975,0,0.000909248,0,0.000216488,0.000259785,0.000259785,0.000216488,0,0.000216488,0.000995843,0.006321441,0.000822653,4.33E-05,0.001298926,8.66E-05,8.66E-05,0.000129893,0.000129893,0.001342224,4.33E-05,0.004069969,0,0.002727745,0.001775199,8.66E-05,0.000216488,0.000909248,0.000303083,0,0,0,0.00580187,0,0.000995843,0.000216488,0.001558711,4.33E-05,0.019960166,4.33E-05,0.000129893,0.000216488,0.000216488,4.33E-05,0.000129893,0.000259785,0.00017319,0.000822653,0,0.001039141,0.003074125,0.000389678,0.002857638,0.001125736,0.017665397
0,0,0.00051957,0.015630412,0.00034638,0,8.66E-05,8.66E-05,0.000389678,8.66E-05,8.66E-05,0,0.000822653,0.000129893,0,0.002121579,0.00017319,0.000736058,0,0.000129893,0,4.33E-05,4.33E-05,0,0,0.001991687,0.000129893,0.00017319,4.33E-05,0.000129893,4.33E-05,0.000216488,0,4.33E-05,0.000216488,8.66E-05,0.000822653,4.33E-05,0,0,0.000476273,8.66E-05,4.33E-05,0.000649463,0.000259785,8.66E-05,0,8.66E-05,0.00034638,0.000216488,0.002684448,8.66E-05,0,0.000129893,8.66E-05,0.000129893,0.001039141,4.33E-05,0.000129893,0.000389678,0.000259785,8.66E-05,0,0.00034638,0.000129893,0.00034638,0.000216488,0.000476273,8.66E-05,4.33E-05,0.000303083,0.000216488
8.66E-05,0.00051957,0,0.000909248,0.000736058,0.00051957,0.005065812,0.000129893,0.015067544,0.00051957,0.00034638,4.33E-05,0.001731902,0.00017319,0.000216488,0.002597852,0.008616211,0.020696224,0,0.000303083,0,0.000432975,0.000129893,0,0,8.66E-05,0.00051957,0.000216488,0.00034638,0.00017319,0,0.001645307,8.66E-05,4.33E-05,0.00017319,8.66E-05,0.001212331,8.66E-05,0,0,0.000865951,0.000692761,4.33E-05,0.000303083,0.000476273,0.000129893,0.000389678,0.001298926,0.018791133,0.000432975,0.000432975,0.000216488,4.33E-05,0.000649463,0.009612054,0.000865951,0.00809664,8.66E-05,0.00017319,0.008399723,0.000389678,0.000779356,0.000216488,0.000129893,0.000259785,0.024203325,0.000259785,0.000606166,0.00017319,4.33E-05,0.000389678,0.000606166
0,0.015630412,0.000909248,0,0.000259785,4.33E-05,0.00017319,4.33E-05,0.000476273,4.33E-05,8.66E-05,0,0.000865951,4.33E-05,4.33E-05,0.006104953,0.000216488,0.000995843,0,8.66E-05,0,4.33E-05,0,0,0,0.000562868,8.66E-05,0.000129893,0,8.66E-05,0,0.000432975,0,4.33E-05,0.000129893,4.33E-05,0.00051957,0,0,0,0.000389678,8.66E-05,0,0.000259785,0.00017319,8.66E-05,0,0.00017319,0.00051957,0.000216488,0.000216488,0.000129893,0,0.000129893,4.33E-05,0.00017319,0.003723589,0,8.66E-05,0.000736058,8.66E-05,8.66E-05,0,0.000216488,8.66E-05,0.000692761,0.00017319,0.00051957,4.33E-05,0,0.000259785,0.000129893
0.000865951,0.00034638,0.000736058,0.000259785,0,0.00017319,8.66E-05,0.027277451,0.001861794,0.000865951,0.00229477,0.00017319,0.017578802,0.003723589,0.045289228,0.000476273,0.000995843,0.003940076,0.001775199,0.010694493,0.002381365,0.001255629,0.000649463,0.001125736,0.000389678,0.00034638,0.000432975,0.002424662,0.000606166,0.004459647,0.057629027,0.003940076,0.000259785,0.002684448,0.001602009,0.048190163,0.012686179,0.033685487,0.000476273,0.001558711,0.030005196,0.001039141,0.094605126,0.003940076,0.158209214,0.006234846,8.66E-05,0.000736058,0.000389678,0.006408036,0.000303083,0.004286457,0.000129893,0.002944233,0.00017319,0.006018358,0.000389678,0.045722203,0.018228265,0.001775199,0.00051957,0.00034638,0.00034638,0.002857638,0.002381365,0.000216488,0.006018358,0.014764461,0.011127468,0.001645307,0.042691375,0.003204018
0,0,0.00051957,4.33E-05,0.00017319,0,0,0,0.001731902,0.00017319,8.66E-05,4.33E-05,0.000303083,4.33E-05,4.33E-05,4.33E-05,0.001948389,0.014418081,0,4.33E-05,0,0,0,0,0,0,0.000432975,4.33E-05,8.66E-05,0,0,0.004026671,0,0,0,0,0.00017319,0,0,0,0.00017319,0.000303083,0,0,8.66E-05,0,0.004026671,0.000779356,8.66E-05,0.000216488,0,8.66E-05,0,8.66E-05,0.000129893,0.000216488,8.66E-05,0,0,0.000606166,4.33E-05,0.005195705,8.66E-05,0,4.33E-05,8.66E-05,4.33E-05,0.000216488,0,0,4.33E-05,0.000129893
0,8.66E-05,0.005065812,0.00017319,8.66E-05,0,0,0,0.00051957,0,4.33E-05,0,0.000303083,0,4.33E-05,0.001602009,0.000303083,0.000952546,0,0,0,4.33E-05,0,0,0,0,4.33E-05,0,4.33E-05,0,0,0.00017319,0,0,0,0,8.66E-05,0,0,0,0.000129893,8.66E-05,0,4.33E-05,4.33E-05,0,0,0.000606166,0.011343956,8.66E-05,0,4.33E-05,0,8.66E-05,8.66E-05,0.000129893,0.000779356,0,0,0.002424662,0,4.33E-05,0,0,0,0.00510911,4.33E-05,8.66E-05,0,0,4.33E-05,4.33E-05
0.00017319,8.66E-05,0.000129893,4.33E-05,0.027277451,0,0,0,0.000216488,0.000129893,0.000562868,0,0.003507101,0.001385521,0.003074125,4.33E-05,0.000216488,0.000476273,4.33E-05,0.015760305,0.000303083,0.000129893,4.33E-05,0.000476273,4.33E-05,4.33E-05,4.33E-05,0.000432975,0.000216488,0.000606166,0.00051957,0.000779356,0,0.000432975,0.000216488,0.02606512,0.001342224,0.001212331,0.000129893,4.33E-05,0.005498788,0.00017319,0.001342224,0.000736058,0.221207135,0.001255629,0,4.33E-05,0,0.001775199,4.33E-05,0.000432975,0,0.00034638,0,0.001731902,8.66E-05,0.001775199,0.012469692,0.00017319,4.33E-05,4.33E-05,4.33E-05,0.000649463,0.00051957,0,0.001602009,0.002424662,0.004026671,0.001039141,0.057932109,0.000476273
0.000259785,0.000389678,0.015067544,0.000476273,0.001861794,0.001731902,0.00051957,0.000216488,0,0.009179079,0.00051957,8.66E-05,0.002727745,0.000259785,0.000389678,0.001298926,0.017232421,0.159984413,0,0.00051957,0,0.000303083,8.66E-05,4.33E-05,8.66E-05,8.66E-05,0.001818497,0.00034638,0.00051957,0.000216488,4.33E-05,0.002944233,4.33E-05,0.000216488,0.000389678,0.000216488,0.004546242,0.000129893,4.33E-05,0,0.001169034,0.001169034,0.000129893,0.00051957,0.001125736,0.000216488,0.001169034,0.001515414,0.001602009,0.001212331,0.000303083,0.00034638,4.33E-05,0.000562868,0.007836855,0.001948389,0.001991687,0.000303083,0.000259785,0.005845168,0.002900935,0.003896779,0.000216488,0.000259785,0.000216488,0.001775199,0.00034638,0.000909248,0.00034638,8.66E-05,0.000822653,0.001602009
8.66E-05,8.66E-05,0.00051957,4.33E-05,0.000865951,0.00017319,0,0.000129893,0.009179079,0,0.000259785,0,0.001039141,0.000216488,0.00017319,0.000129893,0.000779356,0.01091098,0,0.000259785,0,0.00017319,4.33E-05,4.33E-05,0,4.33E-05,0.003810184,0.000216488,0.000303083,0.000129893,4.33E-05,0.001169034,0,0.000129893,0.000562868,8.66E-05,0.028100104,8.66E-05,4.33E-05,0,0.000606166,0.000649463,8.66E-05,0.000389678,0.000736058,8.66E-05,8.66E-05,0.000259785,0.00017319,0.001905092,0.000432975,0.000216488,4.33E-05,0.000259785,0.00051957,0.000822653,0.000129893,0.000259785,0.000216488,0.000649463,0.006711119,0.001298926,0.00017319,0.000129893,8.66E-05,0.000129893,0.000303083,0.000389678,0.000259785,0.000129893,0.000606166,0.020566332
