Tract,CALI
V1,-0.9999999965697954
V2,-0.9999999966105426
V3,-0.9999999609022242
V4,-0.9999999911612852
V5,-0.9999999966056332
V6,-0.9999999966001097
V7,-0.999999996455347
V8,-0.9999994102662175
V9,-0.9999999964569669
V10,-0.9999999574268016
V11,-0.9999999966131965
V12,-0.9999999930060923
V13,-0.9999999966132144
V14,-0.999999996613161
V15,-0.9999999811424652
V16,-0.9999998250361085
V17,-0.9999999965217886
V18,-0.9999999963999868
V19,-0.9999419376741625
whole GM,118.0374202005143
