Tract,CALI
V1,-0.9319762589655602
V2,-0.9319762589655645
V3,-0.9319762589655533
V4,-0.9319762589655658
V5,-0.9319762589655645
V6,-0.9319762589655602
V7,-0.9319762589655654
V8,-0.9319762589641644
V9,-0.9319762589655607
V10,-0.931976258965552
V11,-0.9319762589655596
V12,-0.9319762589655636
V13,-0.9319762589655602
V14,-0.9319762589655611
V15,-0.9319762589655662
V16,-0.9319762589653705
V17,-0.9319762589655622
V18,-0.9319762589655621
V19,-0.9319762426192177
whole GM,211.81009574896473
