Tract,CALI
V1,-0.99999998510079
V2,-0.9999999980839875
V3,-0.9999978469471685
V4,-0.9999994655036414
V5,-0.9999999958894987
V6,-0.9999999938504125
V7,-0.999999961258885
V8,-0.9999828681483437
V9,-0.9999999615517245
V10,-0.9999976942705122
V11,-0.9999999999200561
V12,-0.9999996064607516
V13,-0.9999999999660113
V14,-0.9999999998625945
V15,-0.9999988421124639
V16,-0.999993110697677
V17,-0.9999999740807287
V18,-0.9999999514700746
V19,-0.9994835813041593
whole GM,92.41199945172764
