Tract,CALI
V1,-0.8803126375273993
V2,-0.8803126375274037
V3,-0.8803126375273956
V4,-0.8803126375273992
V5,-0.8803126375274105
V6,-0.8803126375274073
V7,-0.8803126375274006
V8,-0.8803126375270405
V9,-0.8803126375274122
V10,-0.8803126375273993
V11,-0.8803126375274044
V12,-0.8803126375274112
V13,-0.8803126375274047
V14,-0.8803126375274054
V15,-0.8803126375274165
V16,-0.8803126375273073
V17,-0.8803126375274035
V18,-0.8803126375274095
V19,-0.880312626883575
whole GM,215.1311910305058
