Tract,CALI
V1,-0.9999979258747644
V2,-0.999997925874777
V3,-0.9999979257565452
V4,-0.9999979258656095
V5,-0.9999979258747761
V6,-0.9999979258747748
V7,-0.9999979258747032
V8,-0.9999979205508274
V9,-0.9999979258747043
V10,-0.9999979257406115
V11,-0.9999979258747772
V12,-0.9999979258695509
V13,-0.9999979258747772
V14,-0.9999979258747772
V15,-0.9999979258368903
V16,-0.9999979248744107
V17,-0.999997925874742
V18,-0.999997925874666
V19,-0.9999951627107166
whole GM,153.73914152788942
